,trial__id,race,struck_state,defendant_race,same_race,struck_by
395,106.98683225143762,White,1,Black,different race,Struck by the defense
396,106.99887768466938,Black,1,Black,same race,Juror chosen to serve on jury
397,75.99547912628097,Black,1,Black,same race,Struck by the defense
398,75.99186001812444,White,1,Black,different race,Juror chosen to serve on jury
399,76.00510439159909,Black,0,Black,same race,Struck by the state
400,76.00149055045947,White,1,Black,different race,Juror chosen to serve on jury
401,75.99721328384153,White,1,Black,different race,Struck by the defense
402,75.9833370036339,Black,1,Black,same race,Juror chosen to serve on jury
403,75.99975022320105,White,1,Black,different race,Struck by the defense
404,76.00638223427156,Black,0,Black,same race,Struck by the state
405,76.01162321078236,White,1,Black,different race,Juror chosen to serve on jury
406,75.99964665493656,White,1,Black,different race,Juror chosen to serve on jury
407,76.0152214442794,White,1,Black,different race,Juror chosen to serve on jury
408,76.00014772303285,White,1,Black,different race,Struck by the defense
409,76.00751318930509,Black,1,Black,same race,Juror chosen to serve on jury
410,76.00607589333426,Black,0,Black,same race,Struck by the state
411,76.01446779804667,Black,0,Black,same race,Struck by the state
412,75.98907218991985,White,1,Black,different race,Juror chosen to serve on jury
413,75.99609214725633,White,1,Black,different race,Juror chosen to serve on jury
414,76.00674481247309,Black,1,Black,same race,Juror chosen to serve on jury
415,75.99993330665794,White,1,Black,different race,Struck by the defense
416,76.00462011540503,White,1,Black,different race,Struck by the defense
417,76.00439451178097,White,1,Black,different race,Juror chosen to serve on jury
418,75.00344875981958,White,1,Black,different race,Juror chosen to serve on jury
419,74.99659375300935,White,1,Black,different race,Struck by the defense
420,74.99040302045287,Black,1,Black,same race,Struck by the defense
421,74.99867315496557,Black,1,Black,same race,Struck by the defense
422,75.00664669656791,White,1,Black,different race,Juror chosen to serve on jury
423,74.99991698883419,White,1,Black,different race,Struck by the defense
424,102.00560091140332,White,1,Black,different race,Struck by the defense
425,101.99096666048919,White,1,Black,different race,Juror chosen as alternate
426,102.01373399413157,White,1,Black,different race,Juror chosen as alternate
427,74.99059864844372,Black,1,Black,same race,Struck by the defense
428,75.01217657944176,White,1,Black,different race,Struck by the defense
429,74.99865419213992,White,1,Black,different race,Juror chosen to serve on jury
430,74.98364901795836,White,1,Black,different race,Juror chosen to serve on jury
431,74.99086074433254,White,1,Black,different race,Struck by the defense
432,74.99064284668233,White,1,Black,different race,Juror chosen to serve on jury
433,74.9941994628251,White,1,Black,different race,Struck by the defense
434,74.9929646085633,White,1,Black,different race,Juror chosen to serve on jury
435,74.98996139276424,Black,0,Black,same race,Struck by the state
436,74.99123976588409,Black,1,Black,same race,Juror chosen to serve on jury
437,75.01006942732567,Black,1,Black,same race,Juror chosen to serve on jury
438,74.98558213475646,White,1,Black,different race,Struck by the defense
439,74.98465935391526,White,1,Black,different race,Struck by the defense
440,74.99227271836266,White,1,Black,different race,Juror chosen to serve on jury
441,75.00199262844184,Black,0,Black,same race,Struck by the state
442,74.99577405298575,White,1,Black,different race,Juror chosen to serve on jury
443,75.00905167462727,Black,0,Black,same race,Struck by the state
444,75.00922970931585,Black,0,Black,same race,Struck by the state
445,75.00003296986127,Black,0,Black,same race,Struck by the state
446,74.99998149813221,Black,1,Black,same race,Struck by the defense
447,74.99638863928138,Black,0,Black,same race,Struck by the state
448,74.99527046402197,Black,0,Black,same race,Struck by the state
449,74.99550302083222,Black,1,Black,same race,Juror chosen to serve on jury
450,74.99008663411685,Black,1,Black,same race,Juror chosen as alternate
451,74.99135528461915,Black,1,Black,same race,Juror chosen as alternate
452,74.97232463380203,White,1,Black,different race,Juror chosen to serve on jury
453,58.00535412089511,White,1,Black,different race,Juror chosen to serve on jury
454,58.00723235346543,Black,1,Black,same race,Juror chosen to serve on jury
455,57.99149203908265,Black,0,Black,same race,Struck by the state
456,58.01393386750985,White,0,Black,different race,Struck by the state
457,107.0207367493535,Black,0,Black,same race,Struck by the state
458,107.00488861071985,Black,0,Black,same race,Struck by the state
