,trial__id,race,struck_state,defendant_race,same_race,struck_by
104,169.9984884369741,White,1,White,same race,Struck by the defense
105,170.00803657963854,White,1,White,same race,Juror chosen to serve on jury
106,169.98518487013794,White,0,White,same race,Struck by the state
107,169.99163928335366,White,1,White,same race,Struck by the defense
108,170.0155402330636,White,1,White,same race,Struck by the defense
109,169.9990012974637,Black,0,White,different race,Struck by the state
110,170.00336409239645,White,1,White,same race,Juror chosen to serve on jury
111,170.00311164480587,Black,0,White,different race,Struck by the state
112,170.00464879119292,Black,0,White,different race,Struck by the state
113,170.0167609625963,White,1,White,same race,Struck by the defense
114,4.000335641716399,Black,1,White,different race,Juror chosen to serve on jury
115,37.99979582623593,White,1,Black,different race,Juror chosen to serve on jury
116,38.009734324011596,White,1,Black,different race,Struck by the defense
117,38.01357431728703,White,1,Black,different race,Struck by the defense
118,37.98552909378099,White,1,Black,different race,Struck by the defense
119,38.00770608425157,White,1,Black,different race,Struck by the defense
120,38.00105236660752,White,1,Black,different race,Struck by the defense
121,38.00089396881542,White,0,Black,different race,Struck by the state
122,38.008216700839135,White,1,Black,different race,Struck by the defense
123,38.005502671537485,White,1,Black,different race,Juror chosen to serve on jury
124,37.992159510291366,White,1,Black,different race,Juror chosen to serve on jury
125,38.00745401241459,White,1,Black,different race,Juror chosen to serve on jury
126,38.00944381577505,White,0,Black,different race,Struck by the state
127,37.97951325484621,White,1,Black,different race,Struck by the defense
128,37.97571914396369,White,1,Black,different race,Struck by the defense
129,37.999556462227986,White,1,Black,different race,Struck by the defense
130,171.98166272659253,White,0,Black,different race,Struck by the state
131,172.00935051966007,White,1,Black,different race,Struck by the defense
132,172.00885326682382,White,1,Black,different race,Struck by the defense
133,171.9990479663586,White,1,Black,different race,Struck by the defense
134,172.00903294593127,White,1,Black,different race,Juror chosen to serve on jury
135,171.99355625661767,White,1,Black,different race,Struck by the defense
136,171.9714475886241,White,1,Black,different race,Juror chosen to serve on jury
137,171.99457584646234,White,1,Black,different race,Struck by the defense
138,171.9983459150921,White,1,Black,different race,Juror chosen to serve on jury
139,171.9891607296769,White,1,Black,different race,Juror chosen to serve on jury
140,172.0110646170226,White,0,Black,different race,Struck by the state
141,172.00988308862284,White,0,Black,different race,Struck by the state
142,171.99003435220868,White,0,Black,different race,Struck by the state
143,171.99098604497956,White,1,Black,different race,Juror chosen to serve on jury
144,172.02256504035387,White,1,Black,different race,Juror chosen to serve on jury
145,171.99708608334362,White,1,Black,different race,Struck by the defense
146,172.00066525771695,Black,0,Black,same race,Struck by the state
147,44.99854504907944,Black,1,Black,same race,Juror chosen to serve on jury
148,45.00410186506394,Black,1,Black,same race,Juror chosen to serve on jury
149,45.00627708848475,White,1,Black,different race,Struck by the defense
150,46.993967575733535,White,1,Black,different race,Struck by the defense
151,46.991462995401115,White,1,Black,different race,Juror chosen to serve on jury
152,47.00803211965526,White,1,Black,different race,Struck by the defense
153,46.99673262401419,White,1,Black,different race,Struck by the defense
154,47.02254390150492,Black,0,Black,same race,Struck by the state
155,46.9933048491859,White,1,Black,different race,Struck by the defense
156,47.002348219607164,White,1,Black,different race,Juror chosen to serve on jury
157,51.99816333265242,White,1,Black,different race,Juror chosen to serve on jury
158,51.98768814587439,Black,1,Black,same race,Juror chosen to serve on jury
159,51.99652288561271,White,1,Black,different race,Juror chosen as alternate
160,244.98964682015207,Black,1,Black,same race,Juror chosen to serve on jury
161,245.00536428078684,Black,1,Black,same race,Juror chosen to serve on jury
162,244.99602142295467,White,1,Black,different race,Juror chosen to serve on jury
163,244.9829101193068,White,1,Black,different race,Juror chosen to serve on jury
164,245.000469052701,Black,1,Black,same race,Juror chosen to serve on jury
165,244.99823236938235,Black,1,Black,same race,Juror chosen to serve on jury
166,245.00165428961546,White,1,Black,different race,Juror chosen to serve on jury
167,245.0011738666918,Black,1,Black,same race,Juror chosen to serve on jury
168,244.98495098126355,Black,1,Black,same race,Juror chosen to serve on jury
169,244.99144435530792,White,1,Black,different race,Juror chosen to serve on jury
170,244.98541551280374,White,1,Black,different race,Juror chosen to serve on jury
171,244.99760459302064,White,1,Black,different race,Juror chosen to serve on jury
172,245.00513848766022,White,1,Black,different race,Juror chosen as alternate
173,244.99746065544792,Black,1,Black,same race,Juror chosen as alternate
174,58.01092216908981,Black,0,Black,same race,Struck by the state
175,59.012138580238734,White,1,Black,different race,Struck by the defense
176,58.987547000542364,White,1,Black,different race,Struck by the defense
177,59.004133457003576,White,1,Black,different race,Juror chosen to serve on jury
178,58.99968704607787,White,1,Black,different race,Struck by the defense
179,59.000809417556844,Black,0,Black,same race,Struck by the state
180,58.96772243835392,White,1,Black,different race,Juror chosen to serve on jury
181,59.01098516971846,White,1,Black,different race,Struck by the defense
182,58.99254267890908,Black,1,Black,same race,Juror chosen to serve on jury
183,59.01633607906562,White,0,Black,different race,Struck by the state
184,59.00730435841186,White,1,Black,different race,Juror chosen to serve on jury
185,58.99179729259816,Black,0,Black,same race,Struck by the state
186,59.01396721320258,White,1,Black,different race,Juror chosen to serve on jury
187,58.991325609005436,White,1,Black,different race,Juror chosen to serve on jury
188,58.99890791563407,White,1,Black,different race,Struck by the defense
189,58.987335422394956,White,1,Black,different race,Juror chosen to serve on jury
190,117.00856657248735,Black,1,Black,same race,Juror chosen to serve on jury
191,116.99371515611367,Black,0,Black,same race,Struck by the state
192,61.01320109777518,White,1,White,same race,Struck by the defense
193,58.99944133145741,White,1,Black,different race,Juror chosen to serve on jury
194,61.011958158482834,White,1,White,same race,Juror chosen to serve on jury
195,60.993931657211625,Black,0,White,different race,Struck by the state
196,60.99690393858078,Black,0,White,different race,Struck by the state
197,61.01749543047979,Black,1,White,different race,Juror chosen to serve on jury
198,60.99018811191584,White,1,White,same race,Juror chosen to serve on jury
199,61.00082983847302,Black,1,White,different race,Juror chosen to serve on jury
200,117.00230157704115,White,1,Black,different race,Juror chosen to serve on jury
201,117.00117568177613,White,1,Black,different race,Struck by the defense
202,117.00668510334454,White,1,Black,different race,Struck by the defense
203,116.99761082598921,Black,1,Black,same race,Juror chosen to serve on jury
204,117.00518039664007,White,1,Black,different race,Juror chosen to serve on jury
205,116.99233239540794,White,1,Black,different race,Juror chosen to serve on jury
206,116.98592928422461,White,1,Black,different race,Juror chosen to serve on jury
207,117.00132260147703,White,1,Black,different race,Juror chosen to serve on jury
208,117.00300265699302,White,1,Black,different race,Juror chosen to serve on jury
209,116.9921857004553,Black,0,Black,same race,Struck by the state
210,116.98627455694638,White,1,Black,different race,Juror chosen to serve on jury
211,117.0056117518095,White,1,Black,different race,Juror chosen to serve on jury
212,116.99985795447965,White,0,Black,different race,Struck by the state
213,117.00438386741008,White,1,Black,different race,Juror chosen to serve on jury
214,117.00104848969832,White,1,Black,different race,Juror chosen to serve on jury
215,60.989857615943755,White,1,White,same race,Juror chosen to serve on jury
216,61.002878576749154,Black,0,White,different race,Struck by the state
217,61.00636781779463,Black,1,White,different race,Juror chosen to serve on jury
218,61.00049926970394,Black,0,White,different race,Struck by the state
219,60.97120109424482,White,1,White,same race,Juror chosen to serve on jury
220,60.9918288556908,Black,0,White,different race,Struck by the state
221,60.99193787848653,White,1,White,same race,Struck by the defense
222,61.009493237547694,White,1,White,same race,Juror chosen to serve on jury
223,60.99713026698976,White,1,White,same race,Juror chosen to serve on jury
224,61.000063995908434,White,1,White,same race,Struck by the defense
225,60.99950373948038,White,1,White,same race,Struck by the defense
226,61.018937082972606,White,1,White,same race,Juror chosen to serve on jury
227,61.000825268830354,White,1,White,same race,Juror chosen to serve on jury
228,60.98981575144651,White,1,White,same race,Juror chosen to serve on jury
229,60.986402061443485,White,1,White,same race,Juror chosen as alternate
230,117.00415945282356,White,0,Black,different race,Struck by the state
231,67.99492940821656,White,1,White,same race,Struck by the defense
232,37.99794144415626,White,1,Black,different race,Juror chosen to serve on jury
233,72.99464191908585,White,1,Black,different race,Struck by the defense
234,72.99250828727291,White,1,Black,different race,Juror chosen to serve on jury
235,73.99056605267236,White,1,White,same race,Juror chosen to serve on jury
236,74.01671380049957,White,1,White,same race,Struck by the defense
237,74.0169687764618,Black,0,White,different race,Struck by the state
238,74.00431818313045,White,1,White,same race,Struck by the defense
239,74.00085933737759,White,0,White,same race,Struck by the state
240,74.02118969172437,White,1,White,same race,Juror chosen to serve on jury
241,74.00873090774512,Black,1,White,different race,Juror chosen to serve on jury
242,74.01219606920849,White,1,White,same race,Struck by the defense
243,74.00739626365184,White,1,White,same race,Struck by the defense
244,73.99587871351049,White,1,White,same race,Struck by the defense
245,73.99347272219426,White,1,White,same race,Struck by the defense
246,73.99231742901428,White,1,White,same race,Struck by the defense
247,74.00482019440787,White,1,White,same race,Juror chosen to serve on jury
248,73.99289928023519,Black,1,White,different race,Juror chosen to serve on jury
249,73.99553562868935,Black,1,White,different race,Juror chosen to serve on jury
250,72.9933024891402,White,1,Black,different race,Struck by the defense
251,8.015472739142481,White,0,Black,different race,Struck by the state
252,8.016086180827434,Black,0,Black,same race,Struck by the state
253,8.007402382397794,White,1,Black,different race,Juror chosen to serve on jury
254,8.004539817162067,White,1,Black,different race,Juror chosen to serve on jury
255,7.989825538325152,White,1,Black,different race,Struck by the defense
256,7.997613362268485,White,1,Black,different race,Struck by the defense
257,8.010419827835856,White,0,Black,different race,Struck by the state
258,8.016570083229809,Black,0,Black,same race,Struck by the state
259,7.994819828659944,White,1,Black,different race,Juror chosen to serve on jury
260,82.01999207574723,White,1,Black,different race,Struck by the defense
261,82.00747859502863,Black,0,Black,same race,Struck by the state
262,82.00688924128845,White,1,Black,different race,Juror chosen to serve on jury
263,82.00164671812865,Black,1,Black,same race,Struck by the defense
264,82.00074353910526,Black,1,Black,same race,Struck by the defense
265,82.00444407520128,White,0,Black,different race,Struck by the state
266,82.0052695486298,Black,1,Black,same race,Struck by the defense
267,7.990676886492327,White,1,Black,different race,Struck by the defense
268,82.01816345333927,White,1,Black,different race,Struck by the defense
269,82.00460686039057,White,1,Black,different race,Struck by the defense
270,82.01147361726413,Black,1,Black,same race,Juror chosen to serve on jury
271,81.9936194800902,Black,1,Black,same race,Struck by the defense
272,81.99793141002843,White,1,Black,different race,Juror chosen to serve on jury
273,81.99013156577887,White,1,Black,different race,Struck by the defense
274,81.99292862045455,Black,1,Black,same race,Struck by the defense
275,81.97984148562651,White,1,Black,different race,Struck by the defense
276,8.007383630235937,Black,0,Black,same race,Struck by the state
277,82.01218668162704,Black,0,Black,same race,Struck by the state
278,81.99096668439093,White,1,Black,different race,Juror chosen to serve on jury
279,81.99400183408157,White,1,Black,different race,Juror chosen to serve on jury
280,81.99645840437984,White,1,Black,different race,Juror chosen to serve on jury
281,81.98534478834824,Black,0,Black,same race,Struck by the state
282,81.9997147093244,White,1,Black,different race,Juror chosen to serve on jury
283,81.99223574040606,White,1,Black,different race,Juror chosen to serve on jury
284,82.01149351850049,Black,0,Black,same race,Struck by the state
285,81.99648020158027,White,1,Black,different race,Juror chosen to serve on jury
286,82.00385726190093,Black,0,Black,same race,Struck by the state
287,82.00618523012837,Black,0,Black,same race,Struck by the state
288,76.01206757467763,White,1,Black,different race,Juror chosen as alternate
289,75.9994136220612,Black,1,Black,same race,Juror chosen to serve on jury
290,81.99444096263439,White,1,Black,different race,Struck by the defense
291,82.00377204392896,Black,1,Black,same race,Juror chosen to serve on jury
292,82.00904418132917,White,1,Black,different race,Juror chosen to serve on jury
293,82.00162116967668,White,1,Black,different race,Juror chosen to serve on jury
294,82.00394222219013,White,1,Black,different race,Struck by the defense
295,81.99024302068352,White,0,Black,different race,Struck by the state
296,82.01095629948918,Black,1,Black,same race,Juror chosen as alternate
297,81.99753349277765,Black,1,Black,same race,Juror chosen as alternate
298,79.00223263807153,White,1,Black,different race,Struck by the defense
299,79.0258929142638,White,1,Black,different race,Struck by the defense
300,78.98271933178205,Black,1,Black,same race,Struck by the defense
301,224.01871071196072,Black,0,Black,same race,Struck by the state
302,223.9776334478021,Black,0,Black,same race,Struck by the state
303,223.99920552657898,White,1,Black,different race,Juror chosen to serve on jury
304,223.98788520172621,White,1,Black,different race,Juror chosen to serve on jury
305,224.0116657390827,White,1,Black,different race,Juror chosen to serve on jury
306,223.9921280436341,White,1,Black,different race,Juror chosen to serve on jury
307,224.0059617068161,White,1,Black,different race,Juror chosen to serve on jury
308,223.98896695581456,White,1,Black,different race,Juror chosen to serve on jury
309,224.01451846245686,White,1,Black,different race,Juror chosen to serve on jury
310,7.996823547113555,White,1,Black,different race,Struck by the defense
311,7.990821585450578,White,1,Black,different race,Juror chosen to serve on jury
312,79.99235018049262,White,0,White,same race,Struck by the state
313,80.00111022836543,White,1,White,same race,Juror chosen to serve on jury
314,80.01444037524956,White,1,White,same race,Juror chosen to serve on jury
315,80.00982002487743,White,1,White,same race,Juror chosen to serve on jury
316,80.00583763453798,Black,0,White,different race,Struck by the state
317,79.9974527027095,Black,0,White,different race,Struck by the state
318,8.0098886076878,White,1,Black,different race,Juror chosen to serve on jury
319,8.005077151104315,White,0,Black,different race,Struck by the state
320,8.010004603098855,White,1,Black,different race,Juror chosen to serve on jury
321,7.994223515235965,White,1,Black,different race,Struck by the defense
322,8.005692917237086,White,1,Black,different race,Juror chosen to serve on jury
323,7.98479440300725,Black,0,Black,same race,Struck by the state
324,8.000048195877348,White,1,Black,different race,Struck by the defense
325,8.017002073590428,White,0,Black,different race,Struck by the state
326,7.986822214232003,White,1,Black,different race,Struck by the defense
327,7.9963297894036085,White,1,Black,different race,Juror chosen to serve on jury
328,8.0227820349279,White,1,Black,different race,Juror chosen to serve on jury
329,8.013020376943524,White,0,Black,different race,Struck by the state
330,7.975301701430936,White,1,Black,different race,Struck by the defense
331,7.989589281729281,White,1,Black,different race,Juror chosen to serve on jury
332,8.000534242450613,White,0,Black,different race,Struck by the state
333,8.001041336988644,Black,0,Black,same race,Struck by the state
334,80.01639965010432,Black,1,White,different race,Juror chosen as alternate
335,80.00067248431615,Black,1,White,different race,Juror chosen to serve on jury
336,79.99519099091985,White,1,White,same race,Struck by the defense
337,79.99525705698872,White,1,White,same race,Juror chosen to serve on jury
338,79.99749031125481,White,1,White,same race,Juror chosen to serve on jury
339,79.9978145198204,Black,1,White,different race,Juror chosen to serve on jury
340,80.00412329512648,White,1,White,same race,Struck by the defense
341,80.00132560516667,Black,0,White,different race,Struck by the state
342,79.99409550384304,Black,0,White,different race,Struck by the state
343,79.97983992618968,Black,0,White,different race,Struck by the state
344,80.00647013045725,White,1,White,same race,Juror chosen to serve on jury
345,79.99374090382464,White,1,White,same race,Struck by the defense
346,80.01682552400996,Black,1,White,different race,Juror chosen to serve on jury
347,79.99174117488484,White,1,White,same race,Juror chosen to serve on jury
348,194.99869155434718,Black,0,Black,same race,Struck by the state
349,92.00369220822316,White,1,Black,different race,Struck by the defense
350,91.99543306132222,Black,0,Black,same race,Struck by the state
351,91.99409536698572,White,1,Black,different race,Juror chosen to serve on jury
352,91.99915417435683,White,1,Black,different race,Struck by the defense
353,92.0000447271952,White,0,Black,different race,Struck by the state
354,91.99469729925713,White,1,Black,different race,Juror chosen to serve on jury
355,92.00678265502849,White,1,Black,different race,Juror chosen to serve on jury
356,92.00292013012897,Black,0,Black,same race,Struck by the state
357,92.01897836039335,White,1,Black,different race,Struck by the defense
358,92.00516334398908,Black,1,Black,same race,Juror chosen to serve on jury
359,91.9796678485121,Black,1,Black,same race,Juror chosen to serve on jury
360,92.00519348575726,White,1,Black,different race,Struck by the defense
361,91.98800144849824,White,1,Black,different race,Juror chosen to serve on jury
362,92.01005643782504,White,1,Black,different race,Struck by the defense
363,92.0092172509133,White,1,Black,different race,Juror chosen to serve on jury
364,91.97859660651386,White,1,Black,different race,Struck by the defense
365,92.01084139261594,White,1,Black,different race,Juror chosen to serve on jury
366,91.9968587501549,Black,0,Black,same race,Struck by the state
367,91.99416075512464,White,1,Black,different race,Juror chosen to serve on jury
368,91.98246143258298,Black,0,Black,same race,Struck by the state
369,92.01014391809554,White,1,Black,different race,Juror chosen to serve on jury
370,92.00190988278642,White,1,Black,different race,Juror chosen to serve on jury
371,78.99980380068273,Black,0,Black,same race,Struck by the state
372,78.98639798156931,White,1,Black,different race,Struck by the defense
373,78.99900448168555,Black,0,Black,same race,Struck by the state
374,79.01143719901913,White,1,Black,different race,Juror chosen to serve on jury
375,78.98600564395534,White,1,Black,different race,Juror chosen to serve on jury
376,78.9965489032882,White,1,Black,different race,Juror chosen to serve on jury
377,78.99682619680512,White,1,Black,different race,Juror chosen to serve on jury
378,79.00651709101717,Black,0,Black,same race,Struck by the state
379,78.99323995121573,White,1,Black,different race,Juror chosen to serve on jury
380,79.01195003785224,White,1,Black,different race,Juror chosen to serve on jury
381,78.99190893592056,White,1,Black,different race,Struck by the defense
382,78.9995224684738,White,1,Black,different race,Struck by the defense
383,79.00196144764708,White,1,Black,different race,Juror chosen to serve on jury
384,79.01593735441405,Black,1,Black,same race,Juror chosen to serve on jury
385,78.9917823625102,White,1,Black,different race,Juror chosen to serve on jury
386,78.99130423318736,Black,0,Black,same race,Struck by the state
387,78.98854010760566,Black,0,Black,same race,Struck by the state
388,95.00144414745883,White,1,Black,different race,Juror chosen to serve on jury
389,79.01868349846085,White,1,Black,different race,Juror chosen to serve on jury
390,79.00355099757208,Black,1,Black,same race,Juror chosen to serve on jury
391,79.00486417412384,Black,1,Black,same race,Juror chosen as alternate
392,79.00564342569578,White,1,Black,different race,Juror chosen to serve on jury
393,44.99976748272748,Black,1,Black,same race,Juror chosen to serve on jury
394,44.988041916504024,White,1,Black,different race,Juror chosen to serve on jury
395,106.9843323433143,White,1,Black,different race,Struck by the defense
396,107.01300469676515,Black,1,Black,same race,Juror chosen to serve on jury
397,75.99563462654399,Black,1,Black,same race,Struck by the defense
398,75.99212367407615,White,1,Black,different race,Juror chosen to serve on jury
399,76.00315553006901,Black,0,Black,same race,Struck by the state
400,76.00276827670834,White,1,Black,different race,Juror chosen to serve on jury
401,75.99467673419267,White,1,Black,different race,Struck by the defense
402,75.99134476803975,Black,1,Black,same race,Juror chosen to serve on jury
403,76.00439266320069,White,1,Black,different race,Struck by the defense
404,76.00001681993265,Black,0,Black,same race,Struck by the state
405,75.99888611060267,White,1,Black,different race,Juror chosen to serve on jury
406,76.00154970327381,White,1,Black,different race,Juror chosen to serve on jury
407,75.9870655266207,White,1,Black,different race,Juror chosen to serve on jury
408,75.99317971179046,White,1,Black,different race,Struck by the defense
409,75.98534722038801,Black,1,Black,same race,Juror chosen to serve on jury
410,76.00360811905918,Black,0,Black,same race,Struck by the state
411,75.99802281127398,Black,0,Black,same race,Struck by the state
412,75.98922048099385,White,1,Black,different race,Juror chosen to serve on jury
413,75.987355544454,White,1,Black,different race,Juror chosen to serve on jury
414,76.00515382413086,Black,1,Black,same race,Juror chosen to serve on jury
415,75.9881818542867,White,1,Black,different race,Struck by the defense
416,76.01081143275387,White,1,Black,different race,Struck by the defense
417,76.00089752406205,White,1,Black,different race,Juror chosen to serve on jury
418,74.99940299548564,White,1,Black,different race,Juror chosen to serve on jury
419,74.98618974327118,White,1,Black,different race,Struck by the defense
420,74.99192398016721,Black,1,Black,same race,Struck by the defense
421,74.99978672737544,Black,1,Black,same race,Struck by the defense
422,74.97486251356362,White,1,Black,different race,Juror chosen to serve on jury
423,74.99873582953431,White,1,Black,different race,Struck by the defense
424,102.00420847789547,White,1,Black,different race,Struck by the defense
425,101.9822067680526,White,1,Black,different race,Juror chosen as alternate
426,101.9847682244059,White,1,Black,different race,Juror chosen as alternate
427,74.99794324792511,Black,1,Black,same race,Struck by the defense
428,75.01379896012928,White,1,Black,different race,Struck by the defense
429,74.98027885392979,White,1,Black,different race,Juror chosen to serve on jury
430,75.01016125124153,White,1,Black,different race,Juror chosen to serve on jury
431,75.00127076514327,White,1,Black,different race,Struck by the defense
432,74.99502790013021,White,1,Black,different race,Juror chosen to serve on jury
433,74.98274565916442,White,1,Black,different race,Struck by the defense
434,75.00667188007284,White,1,Black,different race,Juror chosen to serve on jury
435,75.00679009548779,Black,0,Black,same race,Struck by the state
436,74.99532310386962,Black,1,Black,same race,Juror chosen to serve on jury
437,75.00854487727405,Black,1,Black,same race,Juror chosen to serve on jury
438,74.98875246601192,White,1,Black,different race,Struck by the defense
439,75.00058381207391,White,1,Black,different race,Struck by the defense
440,75.00801393319666,White,1,Black,different race,Juror chosen to serve on jury
441,74.99875086215465,Black,0,Black,same race,Struck by the state
442,74.9836704140481,White,1,Black,different race,Juror chosen to serve on jury
443,75.00729254792567,Black,0,Black,same race,Struck by the state
444,74.99958413782021,Black,0,Black,same race,Struck by the state
445,74.99680437066525,Black,0,Black,same race,Struck by the state
446,74.97813716078734,Black,1,Black,same race,Struck by the defense
447,74.98970881684181,Black,0,Black,same race,Struck by the state
448,74.99237019899374,Black,0,Black,same race,Struck by the state
449,74.98483407145287,Black,1,Black,same race,Juror chosen to serve on jury
450,74.996636308858,Black,1,Black,same race,Juror chosen as alternate
451,74.9900307919475,Black,1,Black,same race,Juror chosen as alternate
452,74.99783309122094,White,1,Black,different race,Juror chosen to serve on jury
453,58.005235456202485,White,1,Black,different race,Juror chosen to serve on jury
454,57.97870983936838,Black,1,Black,same race,Juror chosen to serve on jury
455,58.015948672207664,Black,0,Black,same race,Struck by the state
456,58.01578728588047,White,0,Black,different race,Struck by the state
457,106.98675962830691,Black,0,Black,same race,Struck by the state
458,107.00876967266436,Black,0,Black,same race,Struck by the state
